ЗНП,Вагон №,Накладная №
515,65233041,20167904
515,63476378,20167927
515,63566368,20168009
515,52810025,20168000
515,62254966,20168382
515,62667571,20168399
515,63708515,20168387
515,64499353,20168402
515,62948104,20168418
515,62464078,20168409
515,62700018,20168449
515,62728027,20168429
515,65572976,20168470
515,65284838,20168455
525,62152731,20167260
525,62144340,20167260
525,62517941,20167260
525,61495131,20167260
525,60323821,20167170
525,60690971,20167170
525,68787548,20167170
525,61168407,20167170
440,60877958,ЭЛ667703
416,60431343,ЭЛ667703
413,63256739,ЭЛ667703
519,62503305,20167524
519,56653835,20167524
519,52884020,20167524
519,63205538,20167524
519,60604824,20167524
519,60011731,20167524
519,63575633,20167524
519,52890290,20167524
519,61269577,20167524
519,62586409,20167524
519,53421665,20167524
519,61271946,20167524
519,65282261,20167524
519,57496622,20167524
519,60314572,20167524
519,60951688,20167524
519,63584254,20167524
519,54154901,20167524
519,53421269,20167524
519,56848385,20167524
519,60697836,20167524
519,60584109,20167524
519,52757630,20167524
519,61111928,20167524
519,62290473,20167524
519,56650302,20167524
519,63371900,20167524
519,56849573,20167524
519,63416341,20167524
519,60008372,20167524
519,52783248,20167524
519,60571866,20167524
519,61073540,20167524
519,52891678,20167524
519,61395877,20167524
519,61073813,20167524
519,61054268,20167524
519,63123616,20167524
519,65572224,20167524
519,55618961,20167524
519,63466627,20167524
519,57507808,20167524
519,55838643,20167524
519,60982311,20167524
519,60762424,20167524
519,63544639,20167524
519,60556073,20167524
519,66463944,20167524
519,60849973,20167524
519,60314606,20167521
519,63272413,20167521
519,62290689,20167521
519,63390009,20167521
519,61035861,20167521
519,60106721,20167521
519,62136247,20167521
519,52845419,20167521
519,64966385,20167521
519,63220388,20167521
519,55609630,20167521
519,52795937,20167521
519,61031365,20167521
519,56849441,20167521
519,60333879,20167521
519,61003133,20167521
492,53421152,00596709
492,63545214,00596708
492,63202378,00596708
492,60386554,00596708
492,52791258,00596709
492,55720825,00596709
492,61210274,00596708
492,60841939,00596708
492,60395845,00596707
492,52890241,00596709
488,65752644,00428786
488,65752404,00428786
488,65752636,00428786
466,63363246,ЭЛ667039
466,56650286,ЭЛ667039
466,60866670,ЭЛ667039
478,63489454,34960384
478,63700512,34960386
478,64499189,34960392
478,62862776,34961276
478,65578247,34960395
478,56948904,34960373
478,63894323,34960387
478,60690112,34960374
478,62699921,34960383
478,60923539,34960375
478,62160254,34960377
478,61474789,34960376
478,65533788,34960393
478,62387071,34960380
478,56747413,34960370
478,60373826,34961273
478,62682471,34961274
478,63894802,34960388
478,63665988,34960385
478,53592267,34960369
478,62364039,34960379
478,62699954,34961275
478,64066871,34961277
478,56916026,34960371
478,65577959,34960394
478,64246937,34961278
478,56946841,34960372
478,64489289,34961279
478,63900450,34960390
478,63900161,34960389
478,65245466,34961281
478,64542327,34961280
532,60765948,70823566
531,60697844,20167228
531,61901054,20167221
531,63622906,20167220
531,56747223,20167516
544,63224331,ЭЛ666492
544,63363089,ЭЛ666492
544,60008109,ЭЛ666492
544,53817573,ЭЛ666492
544,57503823,ЭЛ666492
544,60618857,ЭЛ666492
544,63295521,ЭЛ666492
544,62401633,ЭЛ666492
544,61117388,ЭЛ666492
544,61666335,ЭЛ666492
544,61894515,ЭЛ666492
544,60560323,ЭЛ666492
544,60820016,ЭЛ666492
544,60014057,ЭЛ666492
544,63583876,ЭЛ666492
544,61780581,ЭЛ666492
544,60594108,ЭЛ666492
544,59397463,ЭЛ666492
544,56849458,ЭЛ666492
544,61355848,ЭЛ666492
544,60964319,ЭЛ666492
544,60007879,ЭЛ666492
544,63295489,ЭЛ666492
544,60599826,ЭЛ666492
544,61206819,ЭЛ666488
544,60870573,ЭЛ666488
544,56649130,ЭЛ666488
544,60659257,ЭЛ666488
544,57498669,ЭЛ666488
544,61441465,ЭЛ666488
544,60029535,ЭЛ666488
544,60481579,ЭЛ666488
544,63567085,ЭЛ666488
544,63177059,ЭЛ666488
544,61718912,ЭЛ666488
544,61732541,ЭЛ666488
544,60745015,ЭЛ666488
544,62592480,ЭЛ666488
544,52882651,ЭЛ666488
544,60267879,ЭЛ666488
544,56651706,ЭЛ666488
544,60673233,ЭЛ666488
544,56649650,ЭЛ666488
544,63369375,ЭЛ666488
544,52888294,ЭЛ666488
544,60752482,ЭЛ666488
544,61084513,ЭЛ666488
544,61073763,ЭЛ666488
538,62349626,ЭЛ666464
538,60600053,ЭЛ666464
538,60265428,ЭЛ666464
538,60679917,ЭЛ666464
413,55655583,ЭЛ666464
538,63389951,ЭЛ666464
538,61167953,ЭЛ666464
417,55390223,ЭЛ666464
532,52845898,ЭЛ666433
488,62136676,ЭЛ666433
534,56650237,ЭЛ666402
534,63568109,ЭЛ666402
534,62519988,ЭЛ666402
534,63575740,ЭЛ666402
530,61216719,ЭЛ666363
530,61108460,ЭЛ666363
530,56942220,ЭЛ666363
530,63544746,ЭЛ666363
530,63545248,ЭЛ666363
530,60264884,ЭЛ666363
530,60001765,ЭЛ666363
530,60613957,ЭЛ666363
530,60955903,ЭЛ666363
530,56942287,ЭЛ666363
530,61217147,ЭЛ666363
530,61090049,ЭЛ666363
530,60006301,ЭЛ666363
530,60344538,ЭЛ666363
530,63177455,ЭЛ666363
530,56651839,ЭЛ666363
530,63123087,ЭЛ666363
530,61088662,ЭЛ666363
530,53443065,ЭЛ666363
530,56931348,ЭЛ666363
530,52838687,ЭЛ666363
530,61739207,ЭЛ666363
530,56062169,ЭЛ666363
530,60633674,ЭЛ666363
530,62349410,ЭЛ666363
530,63371686,ЭЛ666363
530,63063689,ЭЛ666363
530,55657795,ЭЛ666363
530,56935257,ЭЛ666363
530,66812215,ЭЛ666363
530,60024650,ЭЛ666363
530,60739331,ЭЛ666363
530,61214821,ЭЛ666363
530,60515749,ЭЛ666363
530,61031282,ЭЛ666363
530,67471714,ЭЛ666363
530,60642634,ЭЛ666363
530,56851447,ЭЛ666363
530,66473083,ЭЛ666363
530,56640659,ЭЛ666363
530,53430971,ЭЛ666363
530,60334513,ЭЛ666363
530,60724200,ЭЛ666363
530,61030243,ЭЛ666363
530,60174521,ЭЛ666363
530,57508632,ЭЛ666363
530,63268643,ЭЛ666363
530,67398420,ЭЛ666363
530,60577905,ЭЛ666363
530,63416929,ЭЛ666363
530,60983913,ЭЛ666363
530,61895405,ЭЛ666363
530,56851348,ЭЛ666363
530,60682838,ЭЛ666363
530,61356606,ЭЛ666363
530,57572158,ЭЛ666363
530,60160017,ЭЛ666363
530,56641483,ЭЛ666363
530,52783883,ЭЛ666363
530,61074233,ЭЛ666363
530,66490368,ЭЛ666363
530,61037412,ЭЛ666363
524,68424316,20166950
524,63740302,20166950
524,65317935,20166950
524,63760409,20166950
524,65346371,20166950
524,60691714,20166950
544,62465521,ЭЛ666111
476,61627600,ЭЛ665270
476,63615371,ЭЛ665270
488,65282337,00428785
488,65270605,00428785
488,63740310,00428785
506,61902375,ЭЛ665744
534,56641061,ЭЛ665726
508,62517065,ЭЛ665147
508,56217375,ЭЛ665143
508,56916133,ЭЛ665134
508,56947906,ЭЛ665124
522,63895007,20166649
522,63744973,20166649
522,60697323,20168865
522,65308926,20166649
522,63384903,20166649
522,65284929,20166649
522,65325755,20166649
522,65350860,20166649
522,63623011,20166649
522,65572273,20166649
522,63622831,20166649
522,65322158,20166649
488,63202204,ЭЛ659352
471,60265402,ЭЛ664779
506,61901088,ЭЛ664689
506,60333200,ЭЛ664689
413,53430989,ЭЛ664651
413,61356473,ЭЛ664651
532,65322810,ЭЛ664648
493,65916439,
493,65916512,
493,65916488,
493,65916447,
488,60292380,ЭЛ664641
488,61463667,ЭЛ664641
488,60576949,ЭЛ664641
488,61454088,ЭЛ664641
488,63389753,ЭЛ664641
488,52783594,ЭЛ664641
488,60964434,ЭЛ664641
491,65916421,
491,65916520,
439,60174919,ЭЛ663266
432,60325644,ЭЛ664439
417,60519907,ЭЛ664439
417,60860418,ЭЛ664439
519,56650955,20166191
519,60002946,20166191
519,56651763,20166191
519,61226718,20166191
519,60266186,20166191
519,60612751,20166191
519,60750288,20166191
519,56653769,20166191
519,56650609,20166191
519,56649700,20166191
519,56942337,20166191
519,56931660,20166191
519,61043337,20166191
519,53593034,20166191
519,54155247,20166191
519,60600046,20166191
519,60827003,20166191
519,56931512,20166191
519,55735682,20166191
519,57505406,20166191
519,63348940,20166191
519,52767704,20166191
519,52805926,20166191
519,56652480,20166191
519,52890191,20166191
519,56853955,20166191
519,60843661,20166191
519,56652811,20166191
519,63368666,20166191
519,61473708,20166191
519,62513015,20166191
519,65602377,20166191
519,53421251,20166191
519,62683743,20166191
519,62255476,20166191
519,56923386,20166191
519,61472031,20166191
519,52806221,20166191
519,57498271,20166191
519,56914294,20166191
519,63278857,20166191
519,60945714,20166191
519,60365566,20166191
519,59468330,20166191
519,61111951,20166191
519,60216389,20166191
519,63615710,20166191
519,57503328,20166191
519,63575005,20166191
519,61042636,20166287
519,60139003,20166287
519,60607660,20166287
519,59297010,20166287
519,56650328,20166287
519,61032611,20166287
519,61214755,20166287
519,52849718,20166287
519,57484644,20166287
519,56652621,20166287
519,60386158,20166287
519,55389928,20166287
519,61316246,20166287
519,63122964,20166287
519,60316460,20166287
519,61791760,20166287
514,65352346,ЭЛ664223
514,62626270,ЭЛ664223
514,63615850,ЭЛ664223
514,61475083,ЭЛ664229
514,60693363,ЭЛ664229
514,65325409,ЭЛ664229
514,61117529,ЭЛ664223
514,63744916,ЭЛ664229
514,63744957,ЭЛ664229
514,61474011,ЭЛ664223
542,65231532,ЭЛ664327
514,61118667,ЭЛ664218
514,65284721,ЭЛ664218
514,63386460,ЭЛ664218
534,62072384,ЭЛ664199
534,60753951,ЭЛ664199
534,53816393,ЭЛ664199
534,59801415,ЭЛ664199
476,62432752,ЭЛ662260
528,61085171,20163126
527,60279577,ЭЛ664652
527,60003175,ЭЛ664004
530,61472627,ЭЛ662622
530,60002979,ЭЛ662622
530,63295059,ЭЛ662622
530,55155501,ЭЛ662622
530,54786348,ЭЛ662622
530,52805637,ЭЛ662622
530,63348734,ЭЛ662622
530,52795572,ЭЛ662622
530,54710413,ЭЛ662622
530,53154340,ЭЛ662622
530,57499980,ЭЛ662622
530,61734745,ЭЛ662622
530,60343167,ЭЛ662622
530,61216255,ЭЛ662622
530,56648777,ЭЛ662622
530,63295026,ЭЛ662622
530,61463287,ЭЛ662622
530,56650559,ЭЛ662622
530,61073870,ЭЛ662622
530,52783636,ЭЛ662622
530,56854045,ЭЛ662622
530,61029989,ЭЛ662622
530,55715080,ЭЛ662622
530,53425906,ЭЛ662622
530,62333257,ЭЛ662622
530,53431359,ЭЛ662622
530,55768576,ЭЛ662622
530,56651011,ЭЛ662622
530,63369789,ЭЛ662622
530,61222014,ЭЛ662622
530,63568000,ЭЛ662622
530,61084133,ЭЛ662622
530,56959661,ЭЛ662622
530,61030615,ЭЛ662622
530,63236251,ЭЛ662622
530,63128367,ЭЛ662622
530,61033064,ЭЛ662622
522,61117214,20164705
522,63615769,20164704
544,60692357,ЭЛ663823
544,63615165,ЭЛ663823
544,63719389,ЭЛ663823
544,61474847,ЭЛ663823
544,63722664,ЭЛ663823
544,61116935,ЭЛ663823
465,52757879,ЭЛ663461
439,63575682,ЭЛ663461
439,53573135,ЭЛ663461
416,66022336,ЭЛ663461
465,60654555,ЭЛ663461
487,61721304,А0127457
474,97235592,20164829
492,61452835,00596706
492,61473815,00596705
492,56932189,00596703
492,63477624,00596704
492,62349246,00596702
492,59798868,00596703
492,61452512,00596705
492,63584429,00596702
492,61215745,00596706
492,53421517,00596704
492,52846755,00596703
492,61079034,00596701
492,52805553,00596703
492,56942170,00596704
492,63460372,00596702
492,61453783,00596701
492,63416077,00596706
492,60221033,00596704
492,60108180,00596702
492,61472866,00027081
492,61031613,00596705
492,61892063,00596702
492,55561005,00596703
492,63567440,00596701
492,63176564,00596705
492,63202725,00596706
492,61287421,00596701
492,63584353,00596705
413,61217386,ЭЛ662821
413,63416671,ЭЛ662821
538,60510740,ЭЛ662821
538,62135207,ЭЛ662821
538,60361219,ЭЛ662821
416,55657399,ЭЛ662821
527,60671054,ЭЛ662778
527,62519400,ЭЛ662778
527,60575644,ЭЛ662778
527,55716799,ЭЛ662778
527,61967667,ЭЛ662778
527,61215976,ЭЛ662778
527,60310265,ЭЛ662778
527,62071972,ЭЛ662778
527,63389944,ЭЛ662778
506,65501538,ЭЛ662766
506,65501520,ЭЛ662766
506,65501330,ЭЛ662766
506,65501447,ЭЛ662766
506,65501421,ЭЛ662766
506,56260201,ЭЛ662766
506,65533838,ЭЛ662766
506,65533804,ЭЛ662766
506,65533671,ЭЛ662766
527,64364045,ЭЛ662755
530,61128013,ЭЛ662622
530,60681038,ЭЛ662622
530,66519570,ЭЛ662622
530,60590353,ЭЛ662622
530,60541323,ЭЛ662622
530,60296480,ЭЛ662622
530,62401773,ЭЛ662622
530,60983731,ЭЛ662622
530,52887213,ЭЛ662622
530,61286324,ЭЛ662622
530,61033874,ЭЛ662622
530,52885936,ЭЛ662622
530,60835428,ЭЛ662622
530,60526555,ЭЛ662622
530,52888559,ЭЛ662622
530,52888542,ЭЛ662622
530,61456281,ЭЛ662622
530,63544779,ЭЛ662622
530,61207619,ЭЛ662622
530,60724481,ЭЛ662622
530,60791456,ЭЛ662622
530,60263548,ЭЛ662622
530,52836749,ЭЛ662622
530,60456324,ЭЛ662622
530,60845021,ЭЛ662622
530,60677564,ЭЛ662622
530,60268448,ЭЛ662622
530,60408366,ЭЛ662622
488,65282378,00428778
531,56574908,20164653
531,61474417,20164654
474,96369277,20165283
474,96369756,20165265
474,96711072,20165265
476,65864233,ЭЛ650655
544,61072419,ЭЛ661665
494,65346355,00679608
494,63616163,00679608
494,65345639,00679606
491,65916504,
491,65916413,
491,65916454,
532,61996054,00021498
532,63901482,00021499
532,56311772,00021504
520,57412413,20164536
520,60808581,20164536
520,61736237,20164536
520,63209902,20164536
520,60817970,20164536
520,63371918,20164536
520,52883907,20164536
520,60776069,20164536
520,60680915,20164536
520,60676103,20164536
520,63416010,20164536
520,61088043,20164536
520,56649445,20164536
520,52783032,20164536
520,63567465,20164536
520,56652019,20164536
520,63584080,20164536
520,61089736,20164536
520,60328283,20164536
520,53522983,20164536
520,55716211,20164536
520,60582269,20164536
520,61221974,20164536
520,65610628,20164536
520,56168701,20164536
520,63472104,20164536
520,57559973,20164536
520,63369250,20164536
520,60395332,20164536
520,63567218,20164536
520,61073367,20164536
520,64965536,20164536
520,60688546,20164536
520,60514023,20164536
520,61424800,20164536
520,55150338,20164536
520,60984051,20164536
520,55734701,20164536
520,55691505,20164536
520,56590441,20164536
520,63202733,20164536
520,67819011,20164536
520,52783735,20164536
520,61433041,20164536
520,56912694,20164536
520,56853641,20164536
520,55155477,20164536
520,63268759,20164536
528,60009974,20163071
528,63295257,20163092
528,61031126,20163632
528,56959828,20163644
528,56931371,20163088
528,52783628,20163098
528,63201602,20163096
522,63740435,20164175
522,61901047,20164168
490,61033239,00548743
490,52809993,00548743
490,55120885,00548743
490,60601853,00548743
490,57477465,00548743
490,60356706,00548743
490,60716503,00548743
490,53426045,00548743
490,53442992,00548743
490,57503674,00548743
490,63177760,00548743
490,62439245,00548743
528,60004900,20163120
528,55838676,20163067
528,57915910,20163111
528,63472328,20163105
477,60064383,ЭЛ657297
477,62581186,ЭЛ657299
544,60692357,ЭЛ660665
544,63722664,ЭЛ660665
544,61116935,ЭЛ660665
544,63719389,ЭЛ660665
544,63615165,ЭЛ660665
544,62140140,ЭЛ660665
544,61474847,ЭЛ660665
487,63272371,ЭЛ660659
477,56915523,ЭЛ657293
477,53419446,ЭЛ657289
506,60699584,ЭЛ660641
535,60263589,ЭЛ660537
530,60007879,ЭЛ660392
530,61355848,ЭЛ660392
530,56649130,ЭЛ660392
530,61894515,ЭЛ660392
530,63295489,ЭЛ660392
530,63369375,ЭЛ660392
530,60026101,ЭЛ660392
530,57498669,ЭЛ660392
530,59397463,ЭЛ660392
530,60659257,ЭЛ660392
530,63363089,ЭЛ660392
530,60008109,ЭЛ660392
530,60745015,ЭЛ660392
530,63583876,ЭЛ660392
530,61780581,ЭЛ660392
530,56849458,ЭЛ660392
530,59799668,ЭЛ660392
530,61666335,ЭЛ660392
530,60742137,ЭЛ660392
530,61441945,ЭЛ660392
530,60870573,ЭЛ660392
530,62592480,ЭЛ660392
530,60267879,ЭЛ660392
530,61073763,ЭЛ660392
530,60029535,ЭЛ660392
530,61732541,ЭЛ660392
530,52888294,ЭЛ660392
530,60752482,ЭЛ660392
530,56651706,ЭЛ660392
530,63177059,ЭЛ660392
530,57474348,ЭЛ660392
530,60618857,ЭЛ660392
530,56654049,ЭЛ660392
530,60800661,ЭЛ660392
530,60599826,ЭЛ660392
530,61085411,ЭЛ660392
530,60560323,ЭЛ660392
530,63224331,ЭЛ660392
530,61084513,ЭЛ660392
530,60594108,ЭЛ660392
530,63567085,ЭЛ660392
530,62401633,ЭЛ660392
530,60820016,ЭЛ660392
530,63417232,ЭЛ660392
530,55586689,ЭЛ660392
530,61215653,ЭЛ660392
530,57503823,ЭЛ660392
530,60299286,ЭЛ660392
530,52882651,ЭЛ660392
530,61441465,ЭЛ660392
530,61441036,ЭЛ660392
530,61718912,ЭЛ660392
530,56923204,ЭЛ660392
530,60964319,ЭЛ660392
530,56649650,ЭЛ660392
530,60014057,ЭЛ660392
530,63295521,ЭЛ660392
530,60505682,ЭЛ660392
530,61117388,ЭЛ660392
530,60984036,ЭЛ660392
530,61206819,ЭЛ660392
530,60673233,ЭЛ660392
530,60481579,ЭЛ660392
530,53817573,ЭЛ660392
530,60683802,ЭЛ660392
519,60003811,20163445
519,52783982,20163445
519,60781226,20163445
519,61452918,20163445
519,52768140,20163445
519,63460257,20163445
519,60708922,20163445
519,60262557,20163445
519,63369524,20163445
519,56650468,20163445
519,63295851,20163445
519,60307931,20163445
519,62255559,20163445
519,66762220,20163445
519,60263217,20163445
519,53815395,20163445
519,57497570,20163445
519,60534328,20163445
519,60343282,20163445
519,61424644,20163445
519,52790987,20163445
519,55838536,20163445
519,60824075,20163445
519,55695654,20163445
519,63472252,20163445
519,60391604,20163445
519,61088183,20163445
519,63476840,20163445
519,60699428,20163445
519,61473559,20163445
519,52809506,20163445
519,52888187,20163445
519,53558623,20163445
519,56649262,20163445
519,60789716,20163445
519,63415624,20163445
519,55390249,20163445
519,63209183,20163445
519,57480220,20163445
519,60860301,20163445
519,60670239,20163445
519,63567622,20163445
519,60720869,20163445
519,60845534,20163445
519,60799913,20163445
519,60461720,20163445
519,61981551,20163445
519,55561054,20163445
519,61111936,20163445
519,60607025,20163200
519,56931108,20163200
519,56641574,20163200
519,61472775,20163200
519,60827417,20163200
519,60694239,20163200
519,61474219,20163200
519,57471484,20163200
519,63872378,20163200
519,60693280,20163200
519,60604725,20163200
519,63212773,20163200
519,60583127,20163200
519,65351983,20163200
519,52889094,20163200
519,60477254,20163200
534,61441564,ЭЛ660281
534,52827128,ЭЛ660224
534,60434644,ЭЛ660224
534,60343209,ЭЛ660224
534,53154316,ЭЛ660224
487,59799932,00704965
487,56934870,00704965
487,60811205,00704965
487,61119814,00704905
487,60018728,00704964
487,63872261,00704964
487,63872386,00704964
487,63616148,00704905
487,52890753,00704965
487,65337214,00704905
487,61029781,00704965
487,61031118,00704965
487,65353047,00704905
488,53729000,00428781
488,63944433,00428778
488,62517305,00428778
488,53728010,00428781
488,63899736,00428778
488,53728515,00428781
488,53728127,00428781
488,56748502,00428778
488,60387727,00428783
488,53727731,00428781
488,63771257,00428778
488,63565303,00428778
488,61474383,00428778
488,65322182,00428778
488,62072608,00428783
488,60334000,00428782
488,65319188,00428778
488,56097819,00428778
488,61116687,00428778
488,53727178,00428781
488,53727616,00428781
488,62402219,00428782
488,63386528,00428778
488,66554684,00428778
488,63738942,00428778
488,52742582,00428779
488,53727798,00428781
488,59783050,00428778
488,56748130,00428778
488,52731395,00428780
488,63745053,00428778
488,53727632,00428781
488,53728291,00428781
488,63770473,00428778
488,65342289,00428778
488,62192000,00428778
488,52731643,00428781
488,63565337,00428778
488,62136205,00428783
488,53729091,00428781
488,65246415,00428778
488,65347171,00428778
488,52731957,00428780
488,53729067,00428781
488,53727715,00428781
488,52730884,00428780
488,52836533,00428782
488,65282527,00428778
488,67888628,00428778
488,65323917,00428778
488,53727491,00428781
488,63720254,00428778
488,63900435,00428778
488,52884574,00428782
488,62351101,00428778
488,52731742,00428780
488,62503958,00428782
488,56715659,00428781
488,52741923,00428781
488,63745020,00428778
488,56714652,00428781
488,63622849,00428778
488,52730108,00428780
488,63770234,00428778
522,62464011,20163099
522,61460861,20163099
522,63615827,20163099
522,63760367,20163099
522,63740450,20163099
530,67398420,ЭЛ659735
530,60613957,ЭЛ659735
530,63545248,ЭЛ659735
530,62349410,ЭЛ659735
530,61217147,ЭЛ659735
530,66812215,ЭЛ659735
530,61090049,ЭЛ659735
530,61108460,ЭЛ659735
530,63544746,ЭЛ659735
530,61216719,ЭЛ659735
530,60682838,ЭЛ659735
530,57572158,ЭЛ659735
530,53443065,ЭЛ659735
530,60344538,ЭЛ659735
530,60577905,ЭЛ659735
530,61356606,ЭЛ659735
530,55657795,ЭЛ659735
530,63063689,ЭЛ659735
530,63371686,ЭЛ659735
530,66473083,ЭЛ659735
530,61031282,ЭЛ659735
530,67471714,ЭЛ659735
530,60174521,ЭЛ659735
530,56931348,ЭЛ659735
530,53430971,ЭЛ659735
530,60724200,ЭЛ659735
530,61030243,ЭЛ659735
530,61895405,ЭЛ659735
530,63474720,ЭЛ665116
530,60739331,ЭЛ659735
530,56851348,ЭЛ659735
530,56851447,ЭЛ659735
530,66490368,ЭЛ659735
530,60515749,ЭЛ659735
530,60983913,ЭЛ659735
530,60955903,ЭЛ659735
530,52783883,ЭЛ659735
530,56651839,ЭЛ659735
530,61037412,ЭЛ659735
530,60024650,ЭЛ659735
530,57508632,ЭЛ659735
530,63177455,ЭЛ659735
530,60001765,ЭЛ659735
530,61088662,ЭЛ659735
530,56641483,ЭЛ659735
530,61739207,ЭЛ659735
530,60633674,ЭЛ659735
530,56062169,ЭЛ659735
530,61214821,ЭЛ659735
530,56640659,ЭЛ659735
530,63416929,ЭЛ659735
530,52838687,ЭЛ659735
530,60642634,ЭЛ659735
530,60006301,ЭЛ659735
530,60264884,ЭЛ659735
530,63268643,ЭЛ659735
530,56942287,ЭЛ659735
530,60334513,ЭЛ659735
530,56942220,ЭЛ659735
530,56935257,ЭЛ659735
530,60160017,ЭЛ659735
530,63123087,ЭЛ659735
530,61074233,ЭЛ659735
488,61281358,73194703
488,60767456,73194703
488,60832938,73194703
488,60320538,73194703
488,60809142,73194703
488,68252360,73194703
488,67488015,73194703
544,61036802,ЭЛ659607
544,63177562,ЭЛ659607
544,60008000,ЭЛ659607
544,61087946,ЭЛ659607
544,63202931,ЭЛ659607
544,60714821,ЭЛ659607
544,56849508,ЭЛ659607
544,60397247,ЭЛ659607
544,63202451,ЭЛ659607
544,63209738,ЭЛ659607
544,61472726,ЭЛ659607
544,61903423,ЭЛ659607
544,55657993,ЭЛ659607
544,56649783,ЭЛ659607
544,61732863,ЭЛ659607
544,60233459,ЭЛ659607
544,55774319,ЭЛ659607
544,60409026,ЭЛ659607
544,53444352,ЭЛ659607
544,52805090,ЭЛ659607
544,63348445,ЭЛ659607
544,63567242,ЭЛ659607
544,67806125,ЭЛ659607
544,63459309,ЭЛ659607
544,63203046,ЭЛ659607
544,61089363,ЭЛ659607
544,61030623,ЭЛ659607
544,61087672,ЭЛ659607
544,56930464,ЭЛ659607
544,57508681,ЭЛ659607
544,60682283,ЭЛ659607
544,62630942,ЭЛ659607
544,60583630,ЭЛ659607
544,63459119,ЭЛ659607
544,52786902,ЭЛ659607
544,62136510,ЭЛ659607
544,63459556,ЭЛ659607
544,53425708,ЭЛ659607
544,56851405,ЭЛ659607
544,52886496,ЭЛ659607
544,65329369,ЭЛ659607
544,60005451,ЭЛ659607
544,60236874,ЭЛ659607
544,60209673,ЭЛ659607
544,60641438,ЭЛ659607
544,60306552,ЭЛ659607
544,61221818,ЭЛ659607
544,60826609,ЭЛ659607
526,53815072,ЭЛ658773
526,57572174,ЭЛ658773
526,57495459,ЭЛ658773
526,63209159,ЭЛ658773
526,54043468,ЭЛ658773
526,61111852,ЭЛ658773
526,63416200,ЭЛ658773
526,57491615,ЭЛ658773
526,56652746,ЭЛ658773
526,53442901,ЭЛ658773
526,63416952,ЭЛ658773
526,61033338,ЭЛ658773
526,60008182,ЭЛ658773
526,61042834,ЭЛ658773
526,56848518,ЭЛ658773
526,60005501,ЭЛ658773
526,52827144,ЭЛ658773
526,55655740,ЭЛ658773
526,61083960,ЭЛ658773
526,53817045,ЭЛ658773
526,61072930,ЭЛ658773
466,63575633,ЭЛ658688
466,63574339,ЭЛ658688
416,60008372,ЭЛ658688
440,55618961,ЭЛ658688
416,53421269,ЭЛ658688
466,63416341,ЭЛ658688
416,63205538,ЭЛ658688
413,63256739,ЭЛ658688
416,63584254,ЭЛ658688
466,57507808,ЭЛ658688
487,54043740,00704948
487,52805595,00704949
487,53082079,00704949
487,60276805,00704948
487,63565329,00704963
487,60008315,00704949
487,60812435,00709450
487,57503682,00704949
487,55155402,00704948
487,59779009,00704949
487,53420923,00709450
487,56930357,00704948
487,61088118,00704948
487,52884053,00704949
487,60396314,00709450
487,65322232,00704963
487,61438578,00709450
487,61072948,00704949
487,60179561,00704948
487,63544381,00704949
487,62349386,00704949
487,62439229,00704948
487,52887031,00704948
487,60004801,00704948
538,60679917,ЭЛ653575
538,60265428,ЭЛ653575
538,61167953,ЭЛ653575
538,63389951,ЭЛ653575
538,60600053,ЭЛ653575
538,62349626,ЭЛ653575
526,60335445,ЭЛ658773
526,60192960,ЭЛ658773
526,61214565,ЭЛ658773
526,60344207,ЭЛ658773
526,60827409,ЭЛ658773
526,60015336,ЭЛ658773
526,60558657,ЭЛ658773
526,60123007,ЭЛ658773
526,52887882,ЭЛ658773
526,60290459,ЭЛ658773
526,60746468,ЭЛ658773
440,60877958,ЭЛ658688
416,63390009,ЭЛ658688
416,63544639,ЭЛ658688
466,66463944,ЭЛ658688
416,60431343,ЭЛ658688
466,60011731,ЭЛ658688
416,52890290,ЭЛ658688
440,60314572,ЭЛ658688
416,61271946,ЭЛ658688
538,60510740,ЭЛ650680
538,62135207,ЭЛ649506
538,60361219,ЭЛ649506
514,61874202,ЭЛ658399
514,61902177,ЭЛ658399
526,61730552,ЭЛ658773
526,60002045,ЭЛ658773
526,56650856,ЭЛ658773
471,60530235,ЭЛ658083
471,53573325,ЭЛ658087
532,52845898,Б0944966
532,61187910,Б0944966
532,60470952,Б0944966
532,67492983,Б0944966
532,60804259,Б0944966
481,60016573,ЭЛ657480
488,63616239,00428777
488,63616155,00428776
488,62625173,00428777
488,63623003,00428776
488,68313477,00428776
488,60846631,00428777
488,60796711,00428776
488,53592648,00428777
488,63899744,00428776
488,63622963,00428776
488,56747488,00428776
488,62351408,00428777
488,56747959,00428777
488,63615132,00428777
488,63895049,00428777
488,61119749,00428777
488,65318602,00428776
488,63565352,00428777
488,63388623,00428777
488,61902052,00428777
488,60421120,00428776
488,63623078,00428776
488,63900351,00428776
488,56935232,00428777
488,63901078,00428777
488,61901955,00428776
488,56748205,00428777
488,61902227,00428776
488,61119483,00428777
488,65308884,00428777
488,63722557,00428776
488,63901144,00428776
488,60725967,00428776
488,61474235,00428777
488,56915879,00428777
488,56947062,00428777
488,65337917,00428776
488,56747389,00428776
488,63894307,00428777
488,56747330,00428776
488,63744981,00428776
488,60687373,00428776
488,53566527,00428777
488,56946908,00428776
488,53419313,00428777
488,63615553,00428776
488,56747264,00428776
488,60694577,00428776
488,65308967,00428777
488,56746951,00428776
